temperature,humidity,light_level,hour_of_day,thermal_comfort,luminosity_comfort
23.71,50.53,19,6,neutral,neutral
19.51,67.33,373,7,neutral,neutral
10.03,27.5,349,18,cold,neutral
22.41,39.98,274,13,neutral,too_dark
24.67,65.95,68,21,neutral,neutral
28.19,65.14,344,15,hot,neutral
11.6,41.36,852,23,cold,too_bright
20.68,63.74,223,7,neutral,too_dark
18.05,72.63,906,18,neutral,too_bright
24.35,51.77,76,4,neutral,neutral
11.21,37.58,584,16,cold,neutral
22.63,65.97,75,10,neutral,too_dark
18.72,81.04,445,12,cold,neutral
21.14,45.48,984,19,neutral,too_bright
11.82,56.01,823,2,cold,too_bright
14.55,71.18,499,5,cold,too_bright
19.55,58.65,644,13,neutral,neutral
30.51,27.13,671,9,hot,neutral
11.3,63.74,796,13,cold,neutral
19.53,42.25,612,10,neutral,neutral
37.27,36.06,495,1,hot,too_bright
25.68,33.27,107,22,hot,neutral
21.1,75.09,992,16,neutral,too_bright
11.39,42.57,574,14,cold,neutral
20.15,59.71,299,3,neutral,too_bright
23.46,62.82,130,4,neutral,neutral
19.47,57.17,574,14,neutral,neutral
28.87,59.24,776,1,hot,too_bright
28.6,60.08,822,11,hot,too_bright
24.5,56.64,898,21,neutral,too_bright
31.42,41.21,931,21,hot,too_bright
18.11,41.12,651,12,cold,neutral
28.11,50.23,955,5,hot,too_bright
32.18,53.94,51,1,hot,neutral
31.39,61.6,422,4,hot,too_bright
19.46,71.28,499,6,neutral,too_bright
13.37,61.93,700,13,cold,neutral
16.18,41.11,277,17,cold,too_dark
22.73,20.86,280,11,neutral,too_dark
25.0,40.5,933,19,neutral,too_bright
10.08,36.88,706,3,cold,too_bright
13.79,45.26,644,10,cold,neutral
25.39,61.29,167,14,neutral,too_dark
9.6,59.43,565,1,cold,too_bright
28.78,82.02,421,21,hot,too_bright
13.19,60.82,615,23,cold,too_bright
27.25,80.05,931,17,hot,too_bright
10.29,63.53,273,16,cold,too_dark
25.02,70.64,861,5,neutral,too_bright
8.46,45.49,606,4,cold,too_bright
11.88,36.73,522,5,cold,too_bright
23.54,48.1,971,3,neutral,too_bright
11.5,56.61,136,13,cold,too_dark
30.31,44.14,685,22,hot,too_bright
14.67,40.24,401,16,cold,neutral
20.96,64.98,700,21,neutral,too_bright
29.94,36.31,130,23,hot,neutral
22.23,34.17,751,15,neutral,neutral
31.8,38.93,50,2,hot,neutral
11.21,54.02,411,22,cold,too_bright
29.08,42.07,953,13,hot,too_bright
22.3,50.25,659,13,neutral,neutral
21.24,64.01,491,23,neutral,too_bright
13.47,60.7,358,16,cold,neutral
23.52,44.04,98,2,neutral,neutral
20.84,35.5,115,18,neutral,too_dark
30.18,46.97,719,23,hot,too_bright
24.55,66.41,286,5,neutral,too_bright
13.77,71.5,117,11,cold,too_dark
17.67,59.42,450,2,cold,too_bright
20.45,75.31,398,17,neutral,too_dark
22.1,81.47,982,3,neutral,too_bright
18.83,45.14,236,10,cold,too_dark
25.43,77.0,259,15,hot,too_dark
14.98,51.32,149,20,cold,neutral
32.8,68.62,211,7,hot,too_dark
19.45,63.55,576,21,neutral,too_bright
16.82,23.2,284,0,cold,too_bright
31.13,39.42,747,3,hot,too_bright
27.53,34.95,839,2,hot,too_bright
16.38,30.73,520,17,cold,neutral
20.43,63.29,222,8,neutral,too_dark
20.19,86.25,856,0,neutral,too_bright
12.61,52.19,1014,18,cold,too_bright
22.12,65.89,964,6,neutral,too_bright
29.97,76.81,983,16,hot,too_bright
12.24,57.44,811,13,cold,neutral
21.36,54.47,743,2,neutral,too_bright
27.51,52.64,973,14,hot,too_bright
18.65,64.21,319,20,cold,too_bright
20.24,66.92,964,8,neutral,too_bright
29.03,58.92,37,20,hot,neutral
20.8,61.74,866,6,neutral,too_bright
28.26,52.92,345,6,hot,too_bright
30.65,30.05,324,4,hot,too_bright
13.65,68.91,705,5,cold,too_bright
15.67,34.86,162,5,cold,neutral
34.64,64.9,943,15,hot,too_bright
22.23,71.36,735,3,neutral,too_bright
31.76,39.27,19,13,hot,too_dark
19.9,48.57,866,6,neutral,too_bright
36.18,87.84,105,3,hot,neutral
29.03,53.96,828,19,hot,too_bright
19.37,37.75,810,12,neutral,too_bright
14.4,67.97,633,6,cold,too_bright
23.55,45.14,624,15,neutral,neutral
13.54,26.31,876,21,cold,too_bright
18.41,60.18,838,6,cold,too_bright
18.09,38.31,722,5,neutral,too_bright
30.71,60.74,194,16,hot,too_dark
17.14,40.56,676,11,neutral,too_bright
30.32,66.98,223,16,hot,too_dark
15.18,60.43,73,4,cold,neutral
27.41,20.0,164,22,hot,neutral
18.96,63.15,458,0,neutral,too_bright
11.2,51.17,1018,6,cold,too_bright
24.21,76.3,27,15,neutral,too_dark
15.0,61.07,68,12,cold,too_dark
11.73,64.68,106,8,cold,too_dark
11.62,42.42,187,23,cold,neutral
20.45,39.86,547,8,neutral,neutral
27.09,53.15,831,16,hot,too_bright
14.6,53.87,43,9,cold,too_dark
26.08,72.08,827,10,neutral,too_bright
26.55,50.35,885,18,hot,neutral
20.39,35.02,78,8,neutral,too_dark
22.2,41.07,416,9,neutral,neutral
26.85,70.01,823,18,hot,too_bright
33.88,51.27,724,2,hot,too_bright
21.93,51.29,180,10,neutral,too_dark
21.92,69.2,168,6,neutral,neutral
19.74,40.33,464,11,neutral,neutral
24.1,21.35,813,13,neutral,too_bright
30.14,41.94,1000,10,hot,too_bright
25.26,62.59,495,23,neutral,too_bright
19.57,51.2,527,21,cold,too_bright
14.94,31.17,560,3,cold,too_bright
16.3,65.25,448,15,cold,neutral
22.9,57.93,669,7,cold,too_bright
21.56,56.89,296,17,neutral,too_dark
25.74,62.4,534,11,hot,neutral
29.61,35.81,604,22,hot,too_bright
23.52,61.14,579,22,hot,too_bright
34.38,67.34,1023,1,hot,too_bright
18.11,72.16,789,2,cold,too_bright
28.16,67.17,771,0,hot,too_bright
26.15,60.84,875,19,neutral,too_bright
11.35,30.16,563,5,cold,too_bright
18.84,55.9,341,17,neutral,neutral
34.86,40.38,550,7,hot,neutral
31.78,77.39,935,7,hot,too_bright
32.56,72.99,928,14,hot,too_bright
22.24,37.39,337,18,neutral,neutral
21.0,56.29,504,13,neutral,neutral
17.69,57.41,262,13,cold,too_dark
33.09,70.11,20,17,hot,too_dark
27.17,30.46,324,4,hot,too_bright
30.36,20.0,107,14,hot,too_dark
27.93,56.78,366,6,hot,too_bright
28.67,20.0,67,3,hot,neutral
16.12,56.46,341,7,cold,neutral
17.45,63.04,696,4,cold,too_bright
15.18,75.12,862,7,cold,neutral
16.22,43.82,897,0,cold,too_bright
20.66,59.64,578,17,cold,neutral
28.4,61.73,548,8,hot,neutral
30.35,37.96,1021,15,hot,too_bright
23.22,70.28,566,17,neutral,neutral
35.13,60.61,109,19,hot,too_dark
21.67,46.29,934,1,neutral,too_bright
32.91,56.71,620,12,hot,neutral
16.26,51.81,666,10,neutral,neutral
31.36,64.26,107,8,hot,too_dark
13.4,48.22,450,19,cold,neutral
21.72,56.48,426,1,neutral,too_bright
27.43,43.44,818,7,hot,too_bright
30.04,44.54,405,19,hot,neutral
12.84,54.13,330,9,cold,neutral
28.6,43.8,703,1,hot,too_bright
23.71,64.54,0,4,hot,neutral
19.03,61.84,719,7,cold,neutral
9.27,41.45,28,5,cold,neutral
25.66,55.99,259,16,hot,too_dark
15.1,45.3,508,4,cold,too_bright
24.11,32.11,199,18,neutral,too_dark
13.91,45.58,30,7,cold,too_dark
24.57,59.66,403,1,neutral,too_bright
33.76,62.79,756,0,hot,too_bright
21.84,57.36,244,14,neutral,too_dark
28.34,67.24,289,17,hot,neutral
16.7,38.67,679,3,cold,too_bright
30.85,48.28,981,7,hot,too_bright
24.03,81.37,558,18,neutral,neutral
19.04,27.18,576,20,neutral,too_bright
19.63,50.8,855,17,neutral,too_bright
15.17,37.49,88,14,cold,too_dark
21.66,53.25,1021,17,neutral,too_bright
15.62,49.09,513,7,cold,neutral
15.95,64.9,395,1,cold,too_bright
27.5,57.11,640,13,hot,neutral
21.76,33.34,938,13,neutral,too_bright
17.93,47.26,980,19,neutral,too_bright
28.83,56.74,784,5,hot,too_bright
25.85,64.85,508,21,hot,too_bright
21.04,92.71,209,11,neutral,too_dark
20.98,67.94,202,10,neutral,too_dark
18.83,39.09,825,23,cold,too_bright
22.72,50.71,120,13,neutral,too_dark
13.86,55.09,508,2,cold,too_bright
23.81,45.86,400,6,neutral,too_bright
23.01,61.16,701,14,neutral,neutral
18.96,20.86,316,5,cold,too_bright
25.08,63.27,713,3,neutral,too_bright
14.46,47.31,560,7,cold,neutral
28.68,54.71,893,12,hot,too_bright
19.33,75.46,212,2,neutral,too_bright
28.72,38.61,772,12,neutral,neutral
25.09,60.97,728,17,hot,neutral
27.19,68.64,856,10,hot,too_bright
19.56,56.24,463,16,neutral,neutral
19.87,30.55,369,15,neutral,neutral
18.98,76.7,542,11,neutral,neutral
21.58,51.43,1022,23,neutral,too_bright
24.97,45.69,192,14,neutral,too_dark
11.42,48.86,689,19,cold,neutral
10.27,47.89,252,15,cold,too_dark
21.17,34.83,789,23,neutral,too_bright
27.35,63.21,411,10,hot,neutral
20.74,42.14,855,4,neutral,too_bright
22.74,63.1,156,4,neutral,neutral
19.5,63.96,131,23,neutral,too_bright
24.22,78.02,968,19,neutral,too_bright
20.4,51.12,331,7,neutral,neutral
13.54,43.74,102,10,cold,too_dark
33.1,35.02,843,0,hot,too_bright
22.01,87.35,408,22,neutral,too_bright
26.86,66.78,967,10,hot,too_bright
20.31,41.22,461,9,neutral,neutral
28.84,79.19,743,5,hot,too_bright
24.02,76.33,558,1,hot,too_bright
38.67,38.68,465,18,hot,neutral
24.94,41.77,496,5,neutral,too_bright
27.62,50.73,286,2,hot,too_bright
30.97,39.63,790,23,hot,too_bright
29.67,53.66,555,13,hot,neutral
21.27,64.24,48,1,neutral,neutral
19.24,31.97,411,6,neutral,too_bright
12.21,58.37,442,13,cold,neutral
25.93,73.57,891,4,hot,too_bright
29.91,60.34,398,23,hot,too_bright
17.06,56.21,572,21,cold,too_bright
25.56,44.71,80,21,neutral,neutral
28.6,68.67,465,12,hot,neutral
24.09,37.9,289,23,neutral,too_bright
16.15,57.83,484,7,cold,neutral
33.51,57.05,944,13,hot,too_bright
12.25,69.45,936,17,cold,too_bright
34.54,45.15,296,12,hot,neutral
28.14,46.71,648,20,hot,too_bright
23.05,37.14,953,2,hot,too_bright
15.31,62.82,271,10,cold,too_dark
5.59,47.01,476,19,cold,neutral
21.59,40.16,520,4,neutral,too_bright
25.75,43.65,46,9,hot,too_dark
24.97,59.98,466,23,neutral,too_bright
18.14,40.47,143,14,neutral,too_dark
14.44,39.34,323,8,cold,neutral
23.06,66.11,102,8,neutral,too_dark
15.11,50.13,737,4,cold,too_bright
22.8,69.96,904,17,neutral,too_bright
17.8,50.18,300,2,neutral,too_bright
28.69,53.45,63,4,hot,neutral
31.8,57.12,488,2,hot,too_bright
19.91,73.55,134,18,neutral,too_dark
19.78,74.07,441,22,neutral,too_bright
12.1,75.25,599,2,cold,too_bright
26.74,49.83,508,22,neutral,too_bright
21.8,39.77,556,21,neutral,too_bright
16.4,67.28,600,12,cold,neutral
21.34,76.44,164,0,hot,neutral
19.42,69.0,711,16,neutral,neutral
21.61,52.9,722,12,neutral,too_bright
9.13,61.29,157,19,cold,too_dark
26.8,67.08,422,7,hot,neutral
32.81,61.12,326,13,hot,neutral
27.02,60.02,389,21,hot,too_bright
15.65,56.56,790,16,cold,too_bright
23.25,42.99,598,15,neutral,too_bright
21.93,44.0,863,23,neutral,too_bright
19.86,46.6,586,11,neutral,neutral
29.89,31.44,99,4,hot,neutral
26.98,57.27,735,23,hot,too_bright
24.1,52.18,149,3,neutral,neutral
15.16,67.63,346,13,cold,neutral
18.1,73.61,961,18,neutral,too_bright
22.84,75.66,1010,18,neutral,too_bright
25.24,78.28,152,16,hot,too_dark
33.8,40.37,1017,10,hot,too_bright
27.57,32.93,1023,4,hot,too_bright
30.7,68.08,878,0,hot,too_bright
23.66,74.67,848,7,neutral,too_bright
29.02,76.11,91,23,neutral,neutral
27.24,60.82,155,16,hot,too_dark
13.37,22.85,574,9,cold,neutral
21.36,62.13,69,11,neutral,too_dark
21.3,64.09,257,8,neutral,too_dark
16.6,74.4,1023,21,neutral,too_bright
23.37,72.59,919,10,neutral,too_bright
20.01,72.54,276,20,neutral,too_bright
15.11,45.37,600,1,cold,too_bright
24.2,43.05,551,11,neutral,neutral
28.51,64.51,263,14,hot,too_dark
15.03,42.65,252,16,cold,neutral
30.44,81.21,451,0,hot,too_bright
28.08,30.57,621,15,hot,neutral
24.51,63.05,818,20,hot,too_bright
26.55,59.01,853,2,hot,too_bright
29.03,53.96,0,7,hot,too_dark
13.67,40.05,687,10,cold,neutral
12.73,23.32,604,6,cold,too_bright
30.08,45.83,26,10,hot,too_dark
15.07,45.78,824,21,cold,too_bright
35.01,70.29,600,21,hot,too_bright
33.52,46.8,736,14,hot,neutral
15.27,63.81,648,21,cold,too_bright
24.13,36.09,335,19,neutral,neutral
23.21,61.11,209,1,neutral,too_bright
24.87,20.33,346,9,neutral,neutral
18.77,85.7,761,20,neutral,too_bright
11.91,56.46,697,10,cold,neutral
24.51,20.0,623,14,hot,neutral
16.72,45.73,150,9,cold,too_dark
17.74,42.26,0,0,neutral,neutral
30.42,43.39,688,13,hot,neutral
26.85,49.74,953,9,neutral,too_bright
6.73,42.91,319,18,cold,neutral
16.2,45.14,444,21,cold,too_bright
24.16,36.12,991,2,neutral,too_bright
19.34,66.18,253,8,cold,too_dark
15.28,74.64,537,9,cold,neutral
24.86,49.78,68,16,neutral,too_dark
9.37,54.3,292,9,cold,too_dark
27.99,32.83,364,13,hot,neutral
34.56,55.42,684,21,hot,too_bright
22.64,59.64,290,14,neutral,neutral
13.82,50.46,460,2,cold,too_bright
11.26,62.06,297,11,cold,neutral
13.79,59.6,151,21,cold,too_bright
22.11,41.36,778,11,neutral,neutral
30.26,71.43,677,23,hot,too_bright
26.11,51.4,640,21,hot,too_bright
28.42,77.19,606,6,hot,too_bright
29.02,61.12,143,9,hot,too_dark
24.59,83.72,501,4,hot,too_bright
15.68,74.55,737,4,neutral,too_bright
31.53,57.16,504,8,hot,neutral
21.94,43.31,759,10,cold,too_bright
23.9,43.13,319,8,neutral,neutral
20.06,63.05,540,17,neutral,neutral
12.23,61.12,410,3,cold,too_bright
23.56,39.17,1020,11,neutral,too_bright
18.57,67.4,235,21,neutral,too_bright
21.81,57.93,302,17,neutral,neutral
15.96,66.56,741,4,cold,too_bright
16.25,41.42,122,5,neutral,neutral
32.88,72.35,483,22,hot,too_bright
17.98,61.96,57,13,cold,too_dark
29.59,71.66,552,21,hot,too_bright
15.91,71.53,334,20,cold,too_bright
21.75,54.72,177,10,neutral,too_dark
14.63,52.39,486,12,cold,neutral
33.63,82.97,312,8,hot,neutral
17.76,52.56,135,15,cold,too_dark
18.05,66.12,557,15,cold,neutral
24.13,49.89,545,16,neutral,neutral
18.2,28.12,650,20,cold,too_bright
30.68,35.67,871,17,hot,neutral
29.02,63.46,748,2,hot,too_bright
28.35,63.46,816,8,hot,too_bright
28.14,60.88,675,13,neutral,neutral
19.19,73.72,688,15,neutral,neutral
14.27,58.76,835,20,cold,too_bright
27.73,45.11,667,9,hot,neutral
11.92,64.3,521,19,cold,neutral
26.88,60.19,753,9,hot,too_bright
27.3,47.59,958,3,hot,too_bright
12.29,61.76,487,11,cold,neutral
25.4,56.65,223,3,neutral,too_bright
26.32,46.46,419,9,hot,neutral
29.08,56.38,48,5,hot,neutral
26.05,76.37,316,0,hot,too_bright
27.02,75.44,905,15,hot,too_bright
24.17,57.43,109,17,neutral,too_dark
20.47,56.24,905,3,neutral,too_bright
19.36,31.24,574,14,neutral,neutral
20.06,80.02,363,12,cold,neutral
28.68,68.52,477,3,hot,too_bright
16.5,64.52,905,14,cold,too_bright
18.91,22.49,104,6,neutral,neutral
19.85,55.67,610,19,neutral,neutral
28.6,51.61,251,14,hot,too_dark
12.39,64.94,552,2,cold,too_bright
30.92,47.74,830,12,hot,too_bright
27.8,51.63,921,2,hot,too_bright
13.07,61.28,282,17,cold,neutral
12.53,41.21,627,7,cold,neutral
10.62,43.51,407,11,cold,neutral
29.88,56.1,511,16,hot,neutral
21.01,73.63,225,20,neutral,too_bright
23.24,65.06,880,12,neutral,too_bright
10.31,72.66,177,1,cold,neutral
16.51,59.63,68,6,cold,neutral
16.52,79.08,746,14,cold,neutral
23.33,27.75,339,1,neutral,too_bright
23.92,85.75,111,8,hot,too_dark
21.45,87.14,712,7,neutral,neutral
29.15,60.63,279,7,hot,too_dark
18.17,70.13,1000,22,neutral,too_bright
20.99,58.44,1023,22,neutral,too_bright
21.25,48.92,559,21,neutral,too_bright
18.54,48.72,490,20,cold,too_bright
16.27,53.08,505,21,cold,too_bright
15.57,62.81,588,4,cold,too_bright
8.08,61.86,942,9,cold,too_bright
19.94,87.89,625,1,neutral,too_bright
16.66,57.07,140,19,cold,too_dark
16.13,33.49,207,20,cold,too_bright
35.13,81.37,626,0,hot,too_bright
26.77,38.71,340,4,neutral,too_bright
10.39,47.63,481,4,cold,too_bright
17.46,61.11,414,22,neutral,too_bright
32.17,60.06,638,18,hot,neutral
31.59,29.85,208,6,hot,neutral
15.17,47.45,54,1,cold,neutral
20.13,30.71,226,9,neutral,too_dark
26.21,63.26,664,14,hot,neutral
28.89,72.09,609,1,hot,too_bright
27.85,35.66,804,11,hot,too_bright
14.46,68.48,121,12,neutral,too_dark
9.86,69.89,131,23,cold,neutral
22.77,46.06,132,4,neutral,neutral
25.36,26.5,583,4,neutral,too_bright
27.72,40.05,552,10,hot,neutral
25.37,45.24,177,7,hot,too_dark
22.25,77.29,465,22,hot,too_bright
24.1,55.46,57,18,neutral,too_dark
17.56,38.85,622,6,neutral,too_bright
15.34,56.14,576,8,cold,neutral
14.19,37.43,28,15,cold,too_dark
27.55,62.68,92,20,hot,neutral
15.39,39.32,691,4,cold,too_bright
31.07,41.52,959,7,hot,too_bright
34.14,62.88,852,14,hot,too_bright
13.69,82.43,581,20,cold,too_bright
19.45,88.44,565,6,neutral,too_bright
18.28,37.07,818,11,cold,neutral
27.11,46.53,866,16,neutral,too_bright
20.72,62.31,873,10,neutral,too_bright
11.43,70.71,359,18,cold,neutral
25.33,21.34,486,12,neutral,neutral
16.53,57.7,84,21,cold,neutral
19.42,50.18,206,14,neutral,too_dark
21.78,24.02,406,22,neutral,too_bright
21.47,33.08,788,20,neutral,too_bright
25.52,47.87,488,5,neutral,too_bright
15.35,55.06,571,21,cold,too_bright
14.61,71.23,907,3,cold,too_bright
21.83,59.47,475,6,neutral,too_bright
22.08,70.37,409,1,neutral,too_bright
28.57,52.65,732,2,hot,too_bright
23.3,45.52,320,17,neutral,neutral
34.97,48.05,400,2,hot,too_bright
30.03,67.28,902,4,hot,too_bright
31.61,70.42,422,9,hot,neutral
26.91,53.66,311,19,neutral,neutral
26.66,41.54,838,19,hot,too_bright
13.59,56.62,640,23,cold,too_bright
18.31,64.9,783,1,neutral,too_bright
13.09,74.16,338,3,cold,too_bright
31.86,46.33,782,9,hot,too_bright
27.45,43.38,997,6,neutral,too_bright
27.8,66.82,170,2,hot,too_bright
17.39,46.27,194,12,neutral,too_dark
11.48,48.55,590,11,cold,neutral
22.07,71.93,719,10,neutral,neutral
18.94,44.45,0,0,neutral,neutral
22.41,87.05,562,10,neutral,neutral
33.51,48.47,153,10,hot,too_dark
25.82,67.5,995,5,neutral,too_bright
32.76,54.17,735,19,hot,neutral
17.78,60.88,964,21,neutral,too_bright
32.75,48.91,205,22,hot,neutral
33.72,66.5,770,16,hot,neutral
8.89,51.74,355,16,cold,neutral
28.48,45.97,114,3,hot,neutral
19.6,80.7,573,9,neutral,neutral
27.92,54.18,484,0,neutral,too_bright
22.44,42.42,520,13,neutral,neutral
12.94,28.73,855,18,cold,too_bright
25.33,79.59,259,16,hot,too_dark
8.02,46.81,704,0,cold,too_bright
30.67,87.27,183,13,hot,too_dark
18.2,66.02,850,21,cold,too_bright
22.92,57.06,475,2,hot,too_bright
18.28,54.99,807,12,cold,too_bright
29.92,88.18,289,6,hot,too_bright
35.06,23.52,359,22,hot,too_bright
16.18,60.28,1015,13,cold,too_bright
28.74,52.89,204,18,hot,too_dark
35.7,52.95,590,12,hot,neutral
21.78,57.43,397,21,neutral,too_bright
15.8,52.48,455,6,cold,too_bright
14.82,55.45,704,17,cold,neutral
22.53,50.63,823,10,neutral,neutral
11.82,39.48,536,13,cold,neutral
22.96,60.63,670,16,neutral,neutral
21.07,66.81,42,4,neutral,neutral
25.64,41.27,226,20,neutral,neutral
25.37,86.11,762,17,hot,too_bright
16.13,77.35,652,9,cold,neutral
22.76,64.53,67,14,neutral,too_dark
18.37,66.84,946,15,neutral,too_bright
22.0,55.98,409,10,neutral,neutral
18.02,69.59,299,15,cold,neutral
30.29,79.54,446,13,hot,neutral
18.55,69.21,415,18,neutral,neutral
31.7,47.09,514,5,hot,too_bright
21.63,51.27,131,0,cold,too_bright
25.35,61.53,214,9,hot,too_dark
10.27,67.32,968,19,cold,too_bright
29.5,53.34,729,2,hot,too_bright
24.75,46.04,392,20,neutral,too_bright
21.99,78.23,885,9,neutral,too_bright
15.52,35.31,796,5,cold,too_bright
23.22,42.49,694,11,neutral,too_bright
13.02,36.35,749,19,cold,too_bright
28.53,41.89,982,20,neutral,too_bright
27.84,74.57,836,14,hot,too_bright
24.99,73.64,287,12,hot,too_dark
13.16,52.68,758,19,cold,too_bright
8.74,60.41,197,21,cold,too_bright
27.0,57.93,512,19,hot,neutral
26.21,37.08,88,23,hot,neutral
16.07,84.95,167,19,cold,too_dark
18.51,75.56,751,1,cold,too_bright
17.2,56.15,388,0,cold,too_bright
32.43,42.66,186,14,hot,too_dark
27.55,51.91,1014,22,neutral,too_bright
20.64,43.53,912,7,neutral,neutral
23.12,54.58,218,23,neutral,neutral
32.01,60.77,614,20,hot,too_bright
13.39,49.72,311,3,cold,too_bright
22.7,29.3,843,11,neutral,too_bright
16.79,89.39,717,5,neutral,too_bright
23.87,56.68,427,1,neutral,too_bright
19.49,59.21,975,16,neutral,too_bright
33.88,51.38,731,5,hot,too_bright
26.94,33.69,185,13,hot,too_dark
22.63,52.91,487,16,neutral,neutral
25.5,47.65,848,10,hot,too_bright
10.78,63.82,534,1,cold,too_bright
35.3,67.72,84,1,hot,neutral
33.86,68.91,764,9,hot,too_bright
34.87,72.41,468,1,hot,too_bright
19.95,82.39,238,20,neutral,too_bright
24.13,62.15,821,3,neutral,too_bright
22.29,71.07,864,0,neutral,too_bright
20.88,60.66,588,3,neutral,too_bright
10.98,23.5,735,16,cold,neutral
25.62,53.33,237,14,hot,neutral
23.88,43.79,741,16,neutral,neutral
26.24,57.45,865,8,hot,too_bright
23.41,45.51,271,7,neutral,too_dark
19.79,63.32,964,16,neutral,too_bright
23.25,69.88,100,2,neutral,neutral
17.86,72.61,460,9,neutral,neutral
12.86,81.76,86,2,cold,neutral
13.57,30.84,464,10,cold,neutral
23.41,36.9,664,23,neutral,too_bright
23.01,95.0,910,20,hot,too_bright
32.33,67.77,177,16,hot,too_dark
31.93,53.9,942,15,hot,too_bright
28.04,54.42,1002,9,hot,too_bright
29.59,53.76,74,16,hot,too_dark
29.5,27.06,943,20,hot,too_bright
18.19,43.09,915,13,cold,too_bright
30.85,52.38,24,2,hot,neutral
28.77,38.37,82,16,hot,too_dark
27.6,47.28,739,3,hot,too_bright
28.73,93.8,445,7,hot,neutral
22.23,52.85,258,4,neutral,too_bright
23.57,59.23,398,1,neutral,too_bright
27.85,60.93,328,18,hot,neutral
17.33,62.74,1015,15,neutral,too_bright
19.56,47.76,236,9,neutral,too_dark
10.7,74.19,29,9,cold,too_dark
26.91,62.97,865,15,hot,too_bright
11.02,36.53,835,12,cold,too_bright
21.07,54.34,919,5,neutral,too_bright
23.23,52.96,965,11,neutral,too_bright
30.18,51.34,41,18,hot,too_dark
16.1,64.44,715,13,neutral,neutral
20.51,61.17,275,19,neutral,too_dark
31.89,61.49,409,12,hot,neutral
14.9,63.27,427,9,cold,neutral
13.41,54.94,1023,17,cold,too_bright
21.62,22.58,531,5,neutral,too_bright
27.57,69.44,221,15,hot,too_dark
28.91,62.07,70,15,hot,too_dark
28.47,38.56,625,6,hot,too_bright
24.37,61.61,838,6,neutral,too_bright
24.6,64.14,764,2,neutral,too_bright
34.28,72.13,986,3,hot,too_bright
13.39,58.69,77,2,cold,neutral
26.57,59.57,436,14,hot,neutral
17.17,70.57,610,2,cold,too_bright
16.77,49.54,878,12,cold,too_bright
17.14,58.62,314,2,neutral,too_bright
14.19,44.72,712,18,cold,too_bright
14.73,70.42,211,16,cold,too_dark
29.19,30.35,598,7,hot,neutral
30.38,66.22,834,17,hot,neutral
17.55,58.59,829,5,cold,too_bright
22.75,70.09,446,15,neutral,neutral
20.29,39.81,473,15,neutral,neutral
25.67,56.49,929,10,neutral,too_bright
19.75,55.83,564,16,neutral,neutral
18.91,63.9,369,22,cold,too_bright
34.04,38.97,286,9,hot,too_dark
14.7,64.17,673,6,cold,too_bright
11.98,31.04,702,10,cold,neutral
25.45,42.84,543,13,neutral,neutral
31.89,33.15,169,2,hot,too_bright
17.41,67.55,140,23,cold,neutral
30.07,60.0,222,11,hot,too_dark
31.66,60.54,4,23,hot,neutral
13.93,79.81,524,23,cold,too_bright
21.69,51.19,370,1,neutral,too_bright
19.89,65.35,327,2,neutral,too_bright
